ticker,date,period,period_label,fiscal_year,currency,return_com_eqy,return_on_asset,return_on_cap,return_on_inv_capital,gross_margin,ebitda_margin,oper_margin,incremental_operating_margin,pretax_inc_to_net_sales,profit_margin,net_income_to_common_margin,eff_tax_rate,dvd_payout_ratio,sustain_growth_rt,company
MGDDY,2025-12-31,annual,2025,2025,EUR,9.871931696905015,4.601354152273041,8.075416414724652,7.3972622883958765,27.00446291166513,10.095413973530317,10.095413973530317,46.877601998334725,8.687288396429672,6.405817174515235,6.405817174515235,26.306465899025685,58.56885147324113,4.090054683804904,Michelin
MGDDY,2024-12-31,annual,2024,2024,EUR,11.784206411258797,5.193874315960688,9.241462151985392,9.51994185078924,28.492626778950466,11.719927922627146,11.719927922627146,22.52173913043478,8.991284521751922,6.9282535946751,6.9282535946751,22.699386503067483,50.68565400843882,5.811304322007898,Michelin
MGDDY,2023-12-31,annual,2023,2023,EUR,13.174328992824874,5.622262230475894,10.492049020351585,10.956998296421668,28.042197367956813,12.158204847757824,12.158204847757824,-127.93522267206478,8.78523797763116,6.996436509896624,6.996436509896624,20.36144578313253,45.03277861825517,7.241562583045443,Michelin
MGDDY,2022-12-31,annual,2022,2022,EUR,14.682466889239462,5.726141078838174,10.638316758085457,9.727126216816979,26.365862189576774,10.947883875480938,10.947883875480938,3.149113660062565,9.289961525008744,6.998950682056663,6.998950682056663,24.359939759036145,39.811601388200295,8.837141697340956,Michelin
MGDDY,2021-12-31,annual,2021,2021,EUR,28.129051941118142,5.572596364515495,13.770276775721577,9.804094437625212,29.354906492960705,12.519436856482455,12.519436856482455,37.0414912808178,10.38453456608531,7.749527211599075,7.749527211599075,25.333872925940916,22.21018418201517,21.88153769634109,Michelin
MGDDY,2020-12-31,annual,2020,2020,EUR,177.03081232492997,1.9963989007170608,10.128635513319624,5.241053668389563,27.920269676095558,8.534857589525624,8.534857589525624,34.47899618112384,4.782842346963701,3.0875958766915823,3.0875958766915823,36.15934627170582,57.76699029126213,74.76544015664518,Michelin
MGDDY,2019-12-31,annual,2019,2019,EUR,488.42398884239884,5.666391599113312,29.689113696070006,11.839003211217374,29.343277397969754,12.475657758442097,12.475657758442097,13.194114855244424,9.264553552931428,7.255023824321524,7.255023824321524,22.62969588550984,38.91164423639555,298.3701839388323,Michelin
MGDDY,2018-12-31,annual,2018,2018,EUR,466.481223922114,6.0549166862238915,38.79418879348149,12.265210666627734,29.557835482113674,12.406936626112222,12.406936626112222,-25.0,10.12347920828037,7.613037951697839,7.613037951697839,25.56053811659193,38.77054169202678,285.623926515914,Michelin
MGDDY,2017-12-31,annual,2017,2017,EUR,472.8789986091794,6.720828638636858,59.598885288854056,13.840474026016494,32.53642987249545,12.522768670309652,12.522768670309652,-23.741690408357073,10.719489981785063,7.741347905282331,7.741347905282331,28.079864061172472,34.63819691577699,309.08223989757755,Michelin
MGDDY,2016-12-31,annual,2016,2016,EUR,462.98342541436466,6.810931626536624,58.06340312185158,15.097456937379578,33.94556846989047,14.349261013057827,14.349261013057827,-137.67123287671234,11.78552637872483,8.016453819294973,8.016453819294973,32.34577922077922,31.06151990349819,319.17373657938407,Michelin
MGDDY,2015-12-31,annual,2015,2015,EUR,317.82312925170066,5.042851283379746,47.15250762289616,12.941808455431875,32.83645454974291,12.255295061087788,12.255295061087788,35.84447144592953,8.816453606302185,5.509693853483655,5.509693853483655,37.77421080791867,39.98272884283247,190.7487692831882,Michelin
MGDDY,2014-12-31,annual,2014,2014,EUR,277.5235531628533,4.782891074410837,45.78893507073573,10.415614224495204,31.984861658057586,10.269523858231473,10.269523858231473,30.69164265129683,8.443717076663427,5.272848156293152,5.272848156293152,37.552998182919445,45.00484966052376,152.62449528936745,Michelin
MGDDY,2013-12-31,annual,2013,2013,EUR,305.8344640434193,5.335921594621467,41.7918556718812,12.169318677386528,31.639255198300983,10.969526349582654,10.969526349582654,23.390383048084757,8.406183632143033,5.566256729392008,5.566256729392008,33.78378378378378,16.770186335403725,254.5454545454546,Michelin
MGDDY,2012-12-31,annual,2012,2012,EUR,411.0344827586207,7.020354315868828,44.546313859988636,13.889310924813591,31.24708950358573,11.679240011176306,11.679240011176306,78.1456953642384,10.184409052808046,6.938623451615908,6.938623451615908,31.824417009602193,19.369973190348524,331.41721364518816,Michelin
MGDDY,2011-12-31,annual,2011,2011,EUR,410.0981767180926,7.225640645464206,72.93564121765979,14.158404993408336,28.46662483710604,9.257203532989045,9.257203532989045,5.905233380480905,9.633669578647618,7.05632511221584,7.05632511221584,26.753507014028056,9.439124487004104,371.38849929873777,Michelin
GT,2025-12-31,annual,2025,2025,USD,-38.19351975144252,-8.796544762196836,,,18.440919037199123,9.283369803063458,3.5667396061269145,42.14046822742475,-0.7275711159737418,-9.414660831509847,-9.414660831509847,,,-38.19351975144252,Goodyear
GT,2024-12-31,annual,2024,2024,USD,0.856929955290611,0.21645530903700916,1.3871108878481955,1.8089458202431554,19.52537345057739,10.345375569445917,4.788642864710245,-19.696969696969695,0.6886322703676236,0.2436698802839284,0.2436698802839284,73.07692307692308,,0.856929955290611,Goodyear
GT,2023-12-31,annual,2023,2023,USD,-12.758137906895344,-3.3126576238838523,,,17.36270307983654,8.327519186683944,3.338981361507027,51.96211096075778,-3.593142629323234,-3.6330110634904815,-3.6330110634904815,,,-12.758137906895344,Goodyear
GT,2022-12-31,annual,2022,2022,USD,3.3912532527490975,0.9216800127757626,2.9143616627566074,3.979781856876828,18.514780100937276,9.699591444364335,5.066089882239846,-0.9918845807033363,1.9178082191780823,0.9709204518144677,0.9709204518144677,47.61904761904762,,3.3912532527490975,Goodyear
GT,2021-12-31,annual,2021,2021,USD,14.022207947141416,4.030811438218845,,,21.661517336079644,11.271312507151848,6.219247053438608,25.111498933488463,2.9351184346035017,4.371209520540107,4.371209520540107,,,14.022207947141416,Goodyear
GT,2020-12-31,annual,2020,2020,USD,-22.0231822971549,-7.444124543646671,,,16.102589075562047,5.283662040418797,-1.688174661147634,,-9.252495738982224,-10.177745312880448,-10.177745312880448,,-2.969502407704655,-22.677161225722102,Goodyear
GT,2019-12-31,annual,2019,2019,USD,-4.721062618595825,-1.8263499427430485,-6.923677706635775,-12.690760038644445,21.3157002373686,10.95286537809427,5.561207188877586,52.32876712328767,1.200406917599186,-2.109189555781621,-2.109189555781621,267.79661016949154,-52.29681978798587,-7.190028228320851,Goodyear
GT,2018-12-31,annual,2018,2018,USD,10.569663692518874,4.084158415841585,7.2056449215860745,7.947473696434532,22.707592891760903,12.794830371567043,7.767366720516963,-220.4081632653061,6.5331179321486275,4.4781906300484655,4.4781906300484655,29.97032640949555,19.08713692946058,8.552217510544317,Goodyear
GT,2017-12-31,annual,2017,2017,USD,5.60596241088788,2.061057334326135,3.882794486024183,5.732640975651035,24.0424009884893,14.300578786499319,9.221564674513884,-180.82191780821915,5.709826364050205,2.2501138063341353,2.2501138063341353,58.428246013667426,28.645833333333332,4.000087761935623,Goodyear
GT,2016-12-31,annual,2016,2016,USD,23.19904560888318,7.68342350009118,,,27.859875973083522,16.76342525399129,11.967278005013855,-11.59533073929961,7.9627919250560755,8.338830980340415,8.338830980340415,,6.288343558282208,21.740209918754022,Goodyear
GT,2015-12-31,annual,2015,2015,USD,6.506304969799724,1.7830695513285901,4.62691781280807,10.351053557492627,26.02323177035821,14.370856899592532,10.125889436234264,-9.026548672566372,3.697622088426686,1.8670558900443959,1.8670558900443959,38.1578947368421,15.280898876404494,5.512083086774148,Goodyear
GT,2014-12-31,annual,2014,2014,USD,71.84836908610049,13.786511484074104,,,23.33223067592899,12.371816076744956,8.336089976844194,-10.841654778887303,3.787628183923255,13.518579777263204,13.479986768111148,,2.632597754548974,69.95689053485975,Goodyear
GT,2013-12-31,annual,2013,2013,USD,31.405391258832765,3.6463768115942026,10.89739404561322,16.56861763041695,21.074718526100305,10.655066530194473,6.960081883316274,-17.148760330578515,4.1606960081883315,3.219037871033777,3.0706243602865912,16.974169741697416,1.7341040462427746,30.86078909827497,Goodyear
GT,2012-12-31,annual,2012,2012,USD,12.011814899901543,1.2253626957979307,5.10591885061832,10.200715929429816,18.240282012195124,8.565167682926829,5.292492378048781,0.7323943661971831,2.096036585365854,1.009908536585366,0.8717606707317074,46.13636363636363,,12.011814899901543,Goodyear
GT,2011-12-31,annual,2011,2011,USD,27.93733681462141,2.0625995971015363,7.399652387879019,12.98565507175789,17.33210348311152,8.077480563974174,4.936970176132121,9.504447268106734,2.714455132428515,1.5065665217200332,1.4099354328633549,32.52427184466019,-1.492537313432836,28.354311990959044,Goodyear
BRDCY,2025-12-31,annual,2025,2025,JPY,10.598837011595878,5.705826284244172,9.191679266019777,7.563402772806163,38.52989037921621,8.606866041216838,8.606866041216838,9640.062111801242,8.006882115440014,7.388363165466067,7.388363165466067,8.60511869080615,44.8622484721115,5.843960416299617,Bridgestone
BRDCY,2024-12-31,annual,2024,2024,JPY,9.772037008303979,5.111300625127227,8.331743415033003,6.877165964258987,38.960848703955854,10.006984047298298,10.006984047298298,-33.06734539451056,9.513044412581579,6.4330208645591425,6.4330208645591425,30.66270877972271,46.874300696381155,5.191462996869923,Bridgestone
BRDCY,2023-12-31,annual,2023,2023,JPY,12.13086416181955,6.377372277386291,10.729063872984083,8.852338172909896,38.30896193611201,11.168227548796885,11.168227548796885,19.867471653659255,10.29611943066438,7.6801196161157215,7.6801196161157215,25.03118287801078,38.35823316864538,7.47767900125717,Bridgestone
BRDCY,2022-12-31,annual,2022,2022,JPY,11.872977466230976,6.297619977571786,9.676568546111392,8.805275722630617,38.76452225874498,10.737019077533958,10.737019077533958,7.465165454686446,10.302938879386483,7.306566554827533,7.306566554827533,26.570049450004486,37.61202614048615,7.407310077978151,Bridgestone
BRDCY,2021-12-31,annual,2021,2021,JPY,17.28091859193035,8.991947827866921,12.40004840937086,9.276518488603351,40.55520281991351,11.607898444173962,11.607898444173962,57.061033017266574,11.632389696176007,12.138942723433384,12.138942723433384,16.74655847285709,31.827234448388815,11.780880116841466,Bridgestone
BRDCY,2020-12-31,annual,2020,2020,JPY,-1.0257076198441695,-0.5504383651831729,-1.2600818973698493,-1.1315409978795232,37.61134510526769,2.3184714888261606,2.3184714888261606,35.325281797593405,1.017058322425149,-0.8645292561954034,-0.8645292561954034,159.16751787538306,-723.6242884250474,-8.447977085263032,Bridgestone
BRDCY,2019-12-31,annual,2019,2019,JPY,10.330278418580399,5.630003330717765,8.05371120725112,7.821975669050453,37.7700946298845,9.960416201557749,9.960416201557749,37.37715933589047,9.566203425311562,6.846146674182542,6.846146674182542,26.592053888110637,46.611082504852064,5.515223821914962,Bridgestone
BRDCY,2018-12-31,annual,2018,2018,JPY,12.40815944486163,7.103071648248874,9.756559472956747,9.116047247073174,37.84454774115088,11.033527473548064,11.033527473548064,-244.1053261520048,11.719314837274812,7.989948798817351,7.989948798817351,29.926735987731668,39.05489201225236,7.5621661729628284,Bridgestone
BRDCY,2017-12-31,annual,2017,2017,JPY,12.115843900942389,7.511985561561148,10.136507225878397,10.5000693737137,37.899428203172455,11.501589025936296,11.501589025936296,-9.954309585196306,11.53919098694718,7.912193657235345,7.912193657235345,29.25774578875511,35.44344263364606,7.8215717183297695,Bridgestone
BRDCY,2016-12-31,annual,2016,2016,JPY,11.987847378970368,7.070138005472934,9.816500497935019,10.700841096567656,40.891071277131644,13.47170242165383,13.47170242165383,14.93687587427245,12.633678521865486,7.957705939166628,7.957705939166628,34.66654648614287,38.33733461841759,7.392026215749295,Bridgestone
BRDCY,2015-12-31,annual,2015,2015,JPY,13.833857365200375,7.33023117659784,10.613072614768605,11.497338421751241,39.47796597111906,13.646906233914324,13.646906233914324,33.718300411911905,12.615496968406578,7.500664204032925,7.500664204032925,38.16387435978409,30.589959453518098,9.602086006328053,Bridgestone
BRDCY,2014-12-31,annual,2014,2014,JPY,16.27990106050701,7.975348214561699,12.086011682369978,11.771074392597356,37.679710525198395,13.011613614069164,13.011613614069164,37.69232948910487,13.0037474509821,8.18159894871044,8.18159894871044,35.10265764945484,17.150797948088773,13.487768123470692,Bridgestone
BRDCY,2013-12-31,annual,2013,2013,JPY,12.325584587300353,6.10723270901244,8.75179981344579,12.031933650488037,36.44604355662454,12.279283235769492,12.279283235769492,28.79457483917002,9.531651518977515,5.6627759774064055,5.6627759774064055,37.13958917723715,14.922844980489534,10.486256706398411,Bridgestone
BRDCY,2012-12-31,annual,2012,2012,JPY,11.589321791173395,6.003174313319487,8.208415240575594,9.84277767501129,33.63780036305761,9.408672721135835,9.408672721135835,615.4521224728596,8.818227097203772,5.645387859085224,5.645387859085224,33.103775027886485,11.716018093740978,10.231514753177654,Bridgestone
BRDCY,2011-12-31,annual,2011,2011,JPY,7.788149034479785,3.825049224709662,5.507118298411429,7.115826405110701,30.837550485971388,6.326109203449992,6.326109203449992,-117.57158657982056,5.250011986026773,3.404692901461634,3.404692901461634,32.1597944312535,13.921146698440362,6.703949382296688,Bridgestone
CTTAY,2025-12-31,annual,2025,2025,EUR,-2.101509265745399,-0.6026516673362796,,,25.97580809107542,7.7861353933726365,7.7861353933726365,82.29426433915212,-0.15755234803821916,-0.8385850782679406,-0.8385850782679406,,-129.87012987012986,-4.830742078401761,Continental
CTTAY,2024-12-31,annual,2024,2024,EUR,10.036088675030074,3.126380171040833,7.418935236949917,6.48272343523868,26.423270408925635,9.274293968222343,9.274293968222343,-5.08808095952024,8.746326642426657,5.817602231409075,5.817602231409075,22.66514806378132,31.654676258992804,6.859197295883863,Continental
CTTAY,2023-12-31,annual,2023,2023,EUR,10.653641453355759,3.054980397649568,7.632592377353814,2.594606030738514,21.264575939740713,1.8734458366529056,1.8734458366529056,37.84603150936832,3.906231138794331,2.790854880374689,2.790854880374689,26.205191594561185,24.37043054427295,8.057303162529822,Continental
CTTAY,2022-12-31,annual,2022,2022,EUR,0.6277570410587038,0.181059934644432,0.3835818415667375,0.01402838925884494,19.237532638566414,0.036793719185260185,0.036793719185260185,-14.228254513882737,1.412878816713991,0.16899735846471228,0.16899735846471228,79.84913793103448,279.01077996195306,-1.1237527754652634,Continental
CTTAY,2021-12-31,annual,2021,2021,EUR,12.336202784069176,3.813061169184663,8.1248729423404,3.1826999198423085,22.923897977799626,2.4211318161894493,2.4211318161894493,-39.49389730639731,5.0042647459514535,4.2505301316147985,4.2505301316147985,21.275966147836893,,12.336202784069176,Continental
CTTAY,2020-12-31,annual,2020,2020,EUR,-7.257897179161181,-2.340212782004277,,,23.517781599528,4.92147977052761,4.92147977052761,14.456159822419535,-1.9328780708251214,-3.0187293656870993,-3.0187293656870993,,-114.83253588516746,-15.592324561929999,Continental
CTTAY,2019-12-31,annual,2019,2019,EUR,-8.1009678176654,-2.951323638536336,,,23.79806827583726,7.625499118673333,7.625499118673333,-1276.2162162162163,-1.323338969027663,-2.7541458325839057,-2.7541458325839057,,-85.04923903312444,-14.990779300908128,Continental
CTTAY,2018-12-31,annual,2018,2018,EUR,19.067142692617757,7.439857535189296,15.239968520486702,14.718793890929065,25.008557710497158,9.76502328598067,9.76502328598067,-144.41630792605721,8.670086748160093,6.524803848267288,6.524803848267288,23.159043092028366,29.808233696552183,13.383564239547182,Continental
CTTAY,2017-12-31,annual,2017,2017,EUR,22.75888363580906,8.108629444382562,17.28587354707634,16.631601054624415,25.845556073120576,11.148502027971235,11.148502027971235,13.216763005780347,9.715629579977051,6.781717583703519,6.781717583703519,28.708078020487395,27.31362467866324,16.542607578470466,Continental
CTTAY,2016-12-31,annual,2016,2016,EUR,25.430457566752114,8.121940687372664,17.829358339790588,16.129170383526475,26.551498785435086,10.972021849837853,10.972021849837853,-4.508538899430739,9.812204836064563,6.911305934721759,6.911305934721759,27.56610033175832,25.325004220834035,18.99019311459473,Continental
CTTAY,2015-12-31,annual,2015,2015,EUR,30.45655803150178,8.647870532430307,19.197086300833586,17.377061791881346,25.935970636215334,11.491894371941273,11.491894371941273,13.913632228170028,9.864396411092985,6.951977977161501,6.951977977161501,28.175710594315245,22.95359841796737,23.465682009015673,Continental
CTTAY,2014-12-31,annual,2014,2014,EUR,34.021312555501446,8.325344932433024,18.759770151903542,17.784148560715774,25.114981003138613,11.160185128833787,11.160185128833787,30.68017366136035,8.924612455333467,6.8837902143703795,6.8837902143703795,20.19808410456243,19.687364649368035,27.323412694198645,Continental
CTTAY,2013-12-31,annual,2013,2013,EUR,36.21145789201148,7.087039278876893,17.916352291512613,16.850223479976446,23.40643845069155,10.472233056313943,10.472233056313943,28.227975790181574,7.378716510155711,5.769703879271549,5.769703879271549,18.280881515816866,21.464345337467208,28.438905518338615,Continental
CTTAY,2012-12-31,annual,2012,2012,EUR,50.51437055891399,7.131520632448943,18.769317125354014,14.693664648167495,21.747484436189907,10.149620298018707,10.149620298018707,32.304038004750595,8.209260696110118,5.8198569168076935,5.8198569168076935,25.965617325295824,14.46480231436837,43.20756671721958,Continental
CTTAY,2011-12-31,annual,2011,2011,EUR,52.93390718881834,4.932222636924568,13.477297274918989,11.10649091027372,20.970401476484106,8.529121550963943,8.529121550963943,16.76312247644684,6.101970503099502,4.0721326737671655,4.0721326737671655,28.806274846889437,2.6913790654736545,51.50925509220123,Continental
PLLIF,2024-12-31,annual,2024,2024,EUR,19.68038679417664,3.4395763357683165,9.092848768806551,5.59041021030846,62.324731549826936,10.416894275248017,10.416894275248017,23.525689390804878,9.563886210079424,6.909177827607242,6.909177827607242,22.644424993786597,38.26088909770566,12.150495828857206,Pirelli
PLLIF,2023-12-31,annual,2023,2023,EUR,20.362164999500592,3.4933036930924017,9.294131104730456,5.385935882731852,61.024564729687526,10.173918653101483,10.173918653101483,530.3529822926374,9.47514331819112,7.204142276546854,7.204142276546854,21.297787821991008,43.467517016753455,11.511237463363257,Pirelli
PLLIF,2022-12-31,annual,2022,2022,EUR,18.446976203418362,3.007553115158306,6.745797746569628,3.5264137845082875,59.77640854890173,7.474159680410029,7.474159680410029,-1.276827351108834,9.003303794125724,6.314649924339381,6.314649924339381,26.817475160920967,40.8323055237424,10.914650520146521,Pirelli
PLLIF,2021-12-31,annual,2021,2021,EUR,14.623138911754612,2.192445138277379,4.834007387719789,3.5800663322778092,61.43653227545977,9.582158699790863,9.582158699790863,33.240035402047376,8.19197404083317,5.679430548912585,5.679430548912585,26.366968822051923,23.48335732542084,11.18913494891462,Pirelli
PLLIF,2020-12-31,annual,2020,2020,EUR,1.3927207298210171,0.21523472444881742,1.3997658343591262,1.14595166317428,58.96143097455656,3.921823858920149,3.921823858920149,51.70820914016042,1.3334321990659976,0.6922383349089091,0.6922383349089091,25.612732280444863,,1.3927207298210171,Pirelli
PLLIF,2019-12-31,annual,2019,2019,EUR,18.729718349296462,3.2495108404606947,6.92502133286812,4.699393883647388,60.58039238377067,13.086904622797363,13.086904622797363,38.78817573085089,11.689887046045373,8.230876485566368,8.230876485566368,26.445901144057377,38.923857017139504,11.439389559303367,Pirelli
PLLIF,2018-12-31,annual,2018,2018,EUR,19.544062735750376,3.350248515356379,7.547475166806122,5.726742905738842,60.58724747909845,12.450699984656763,12.450699984656763,-43.06389881631308,9.659597676067495,8.308950035528161,8.308950035528161,10.555538947515272,1.8204092112793129,19.18828081745057,Pirelli
PLLIF,2017-12-31,annual,2017,2017,EUR,9.914923958246384,1.3017679644654363,5.4612261777224935,4.790598635481466,56.99881714027453,10.813852705471664,10.813852705471664,-3.2254374319941896,5.6820239139073925,3.2956403837390513,3.2956403837390513,13.431628512616813,4.852523944627454,9.433799899080874,Pirelli
PLLIF,2016-12-31,annual,2016,2016,EUR,17.949525556175743,0.9582677492169814,4.781795817118738,3.623747176499432,56.99218872453076,11.874296177394243,11.874296177394243,12.586876911653386,4.807555508042367,2.7140725939012893,2.7140725939012893,31.455883766714177,1.162849973661703,17.740799502973353,Pirelli
PLLIF,2015-12-31,annual,2015,2015,EUR,2.1177976892019177,0.16651804688296676,2.00383098423379,0.9473451232850526,68.69095009984919,10.98146485629729,10.98146485629729,13.032994577384628,2.540529356931336,0.8102475925048137,0.8102475925048137,68.10713521990164,1059.1775157847685,-20.313439264634187,Pirelli
PLLIF,2014-12-31,annual,2014,2014,EUR,19.295801247040657,4.247797099908729,9.875083765527153,9.447267495236481,61.50591976189016,12.280014350132259,12.280014350132259,-267.70636641256965,8.117611929286882,5.305544325474824,5.305544325474824,35.47611883166197,48.698442632923715,9.899046546187584,Pirelli
PLLIF,2013-12-31,annual,2013,2013,EUR,17.977569344079345,4.060366340344953,9.229643010075309,7.441023040238558,57.992050764235366,10.29838507431166,10.29838507431166,255.13947990543736,8.471991235711835,5.0086784931759984,5.0086784931759984,40.70078132911639,51.979115838782086,8.632987749722966,Pirelli
PLLIF,2012-12-31,annual,2012,2012,EUR,21.96184310667472,5.300338092367643,11.932277210251835,9.470081397525458,56.61434876023938,10.724833176453732,10.724833176453732,26.589352645041775,9.713952073075426,6.375801177132306,6.375801177132306,33.60964824529575,34.16209609809804,14.459217159658984,Pirelli
PLLIF,2011-12-31,annual,2011,2011,EUR,28.292890127672848,7.149694148595116,16.034603665511746,12.839866665345086,53.848248733419595,9.555663664434755,9.555663664434755,16.442722058595567,8.401863693330595,7.986287031196368,7.986287031196368,7.252456283623934,19.442673158107862,22.791995973166852,Pirelli
PLLIF,2010-12-31,annual,2010,2010,EUR,1.4625656286991524,0.35237149727350286,7.925122212295889,6.351568397507203,61.6439836664248,8.41022783101622,8.41022783101622,20.242343688576963,7.537035791880981,0.448641185640347,0.448641185640347,37.58835554023102,40.41017164895082,0.8715403476632682,Pirelli
SSUMY,2025-03-31,annual,2025,2025,JPY,16.930603266437654,4.958218730320993,8.230912781678446,4.135123082007267,19.812648894335283,5.554283247422822,5.554283247422822,-2.585506912321691,9.538658633115032,7.705053863888567,7.705053863888567,12.450418148072005,23.62831575144839,12.93018686801873,Sumitomo
SSUMY,2024-03-31,annual,2024,2024,JPY,12.782355511082313,3.655527261543603,6.0451862561033405,4.162294235313652,19.42734195987382,6.0039923001918005,6.0039923001918005,-8.786108406361572,7.635643131081681,5.590956806229308,5.590956806229308,19.242067598351927,31.6231647634584,8.740170167161748,Sumitomo
SSUMY,2023-03-31,annual,2023,2023,JPY,20.87579038946235,5.743051978138871,8.970635339678106,4.7940333374596795,18.110518941980725,6.2045019325678155,6.2045019325678155,9.627117670315084,10.606271282300401,8.291927451850079,8.291927451850079,17.130581008460535,24.18642335835593,15.826683346464003,Sumitomo
SSUMY,2022-03-31,annual,2022,2022,JPY,20.245344263719435,5.250708435835954,7.891865703107788,3.7098014970453894,18.373070865138676,5.380549461648421,5.380549461648421,28.84102235880446,10.737350125522859,8.438448302688892,8.438448302688892,17.872644779235923,19.781774295663183,16.240455956090464,Sumitomo
SSUMY,2021-03-31,annual,2021,2021,JPY,-6.981886286575856,-1.888715729570388,,,15.704020121165307,1.087736452863139,1.087736452863139,22.253667402310786,-2.028284247842708,-3.2952649255908266,-3.2952649255908266,,-75.46181655033175,-12.250544507904499,Sumitomo
SSUMY,2020-03-31,annual,2020,2020,JPY,7.492328800424637,2.1359642144131183,3.2114238737978202,2.3618381381216955,16.484786069850752,3.7026393756460134,3.7026393756460134,201.4179180194805,4.753412100877503,3.233302149849032,3.233302149849032,24.77155627535507,49.92175273865415,3.752026942309677,Sumitomo
SSUMY,2019-03-31,annual,2019,2019,JPY,14.811527023551873,4.086438873078006,6.147268397877507,3.8285324213438554,17.29072575524822,5.162534429070216,5.162534429070216,9.92020159596808,7.566941200223702,6.003160001483358,6.003160001483358,16.39287455725873,24.969088947784964,11.113223666516,Sumitomo
SSUMY,2018-03-31,annual,2018,2018,JPY,16.052778567643287,3.9726054384550102,5.783989446482706,3.069957579547913,19.813735273152428,4.658006104004228,4.658006104004228,9.142902562657389,8.540862088573729,6.39114059697269,6.39114059697269,19.011872566972677,18.413633213563077,13.096878801611988,Sumitomo
SSUMY,2017-03-31,annual,2017,2017,JPY,9.812634939593,2.193751680080351,3.3096592013214376,2.1823350583897323,21.08339959179119,3.726293941366644,3.726293941366644,-127.26615584791094,5.3315583238720095,4.275459385024771,4.275459385024771,12.15198427036945,30.66366615730072,6.803721320481555,Sumitomo
SSUMY,2016-03-31,annual,2016,2016,JPY,4.41064836755837,0.8853871101148109,1.3807781083689599,1.2652139450050286,22.29119419328973,3.2744773621674237,3.2744773621674237,-26.71982363258935,3.493460669271628,1.858627987178643,1.858627987178643,36.79023095149733,60.822903263539594,1.727963977663454,Sumitomo
SSUMY,2015-03-31,annual,2015,2015,JPY,-4.195685101705368,-0.827241981790049,,,25.329112793562125,5.256209339339691,5.256209339339691,2.177910662500281,-0.4933502310859818,-1.94485407082384,-1.94485407082384,,-89.2951039962608,-7.942226476628797,Sumitomo
SSUMY,2014-03-31,annual,2014,2014,JPY,13.102963562772063,2.7035611015850383,4.01813974351346,2.2478398853593653,26.961306514788966,5.668977508330304,5.668977508330304,6.056641552412861,9.171201836615717,6.724048850216102,6.724048850216102,23.135226099932293,22.489904026944394,10.15611963281913,Sumitomo
SSUMY,2013-03-31,annual,2013,2013,JPY,15.087318820708317,3.0870958355528586,4.511376573644695,2.2561161206840588,27.416900925619867,5.63027124086904,5.63027124086904,25.576720354980264,10.576746150599634,7.706625016701207,7.706625016701207,23.611611774773447,25.009904330055424,11.31399481767872,Sumitomo
SSUMY,2012-03-31,annual,2012,2012,JPY,18.176524801661394,3.46772222779804,5.0183745677462355,3.2860144353598595,28.176216154885243,7.127303169738071,7.127303169738071,18.106461040980037,10.468798633545896,7.68688697774759,7.68688697774759,22.76448722417667,19.880003614348965,14.563031014128073,Sumitomo
SSUMY,2011-03-31,annual,2011,2011,JPY,16.528394841594146,2.7929744741533873,4.2844706118515195,2.826048516424012,27.86911103692199,6.557802195675419,6.557802195675419,30.419488092947066,9.046653667442426,6.45838877357319,6.45838877357319,25.197976203634703,17.665776205541526,13.608525598509853,Sumitomo
